;date;time;temp
70514;2021-10-02;3:08:12;24.0
70515;2021-10-02;3:18:31;23.94
70516;2021-10-02;3:28:50;23.94
70517;2021-10-02;3:39:09;23.94
70518;2021-10-02;3:49:28;23.94
70519;2021-10-02;3:59:47;23.87
70520;2021-10-02;4:10:06;23.87
70521;2021-10-02;4:20:25;23.87
70522;2021-10-02;4:30:44;23.87
70523;2021-10-02;4:41:03;23.87
70524;2021-10-02;4:51:22;23.81
70525;2021-10-02;5:01:41;23.87
70526;2021-10-02;5:12:00;23.81
70527;2021-10-02;5:22:19;23.81
70528;2021-10-02;5:32:38;23.81
70529;2021-10-02;5:42:58;23.75
70530;2021-10-02;5:53:17;23.75
70531;2021-10-02;6:03:36;23.69
70532;2021-10-02;6:13:55;23.75
70533;2021-10-02;6:24:14;23.75
70534;2021-10-02;6:34:33;23.69
70535;2021-10-02;6:44:52;23.69
70536;2021-10-02;6:55:11;23.69
70537;2021-10-02;7:05:30;23.62
70538;2021-10-02;7:25:58;23.62
70539;2021-10-02;7:36:17;23.62
70540;2021-10-02;7:46:36;23.62
70541;2021-10-02;7:56:55;23.62
70542;2021-10-02;8:07:14;23.56
70543;2021-10-02;8:17:33;23.56
70544;2021-10-02;8:27:52;23.56
70545;2021-10-02;8:38:12;23.56
70546;2021-10-02;8:48:31;23.56
70547;2021-10-02;8:58:50;23.56
70548;2021-10-02;9:09:10;23.56
70549;2021-10-02;9:19:29;23.56
70550;2021-10-02;9:29:48;23.5
70551;2021-10-02;9:40:07;23.56
70552;2021-10-02;9:50:26;23.5
70553;2021-10-02;10:00:45;23.56
70554;2021-10-02;10:11:04;23.56
70555;2021-10-02;10:21:23;23.62
70556;2021-10-02;10:31:42;23.5
70557;2021-10-02;10:42:02;23.5
70558;2021-10-02;10:52:21;23.56
70559;2021-10-02;11:02:40;23.56
70560;2021-10-02;11:12:59;23.62
70561;2021-10-02;11:23:18;23.69
70562;2021-10-02;11:33:37;23.75
70563;2021-10-02;11:43:56;23.81
70564;2021-10-02;11:54:15;23.87
70565;2021-10-02;12:04:34;24.0
70566;2021-10-02;12:14:53;24.06
70567;2021-10-02;12:25:12;24.19
70568;2021-10-02;12:35:32;24.31
70569;2021-10-02;12:45:51;24.37
70570;2021-10-02;12:56:10;24.44
70571;2021-10-02;13:06:29;24.56
70572;2021-10-02;13:16:49;24.56
70573;2021-10-02;13:27:08;24.63
70574;2021-10-02;13:37:27;24.63
70575;2021-10-02;13:47:46;24.69
70576;2021-10-02;13:58:05;24.69
70577;2021-10-02;14:08:24;24.87
70578;2021-10-02;14:18:43;25.12
70579;2021-10-02;14:29:02;25.31
70580;2021-10-02;14:39:21;25.44
70581;2021-10-02;14:49:41;25.44
70582;2021-10-02;15:00:00;25.44
70583;2021-10-02;15:10:20;25.5
70584;2021-10-02;15:20:39;25.56
70585;2021-10-02;15:30:58;25.5
70586;2021-10-02;15:41:17;25.56
70587;2021-10-02;15:51:37;25.5
70588;2021-10-02;16:01:56;25.5
70589;2021-10-02;16:12:15;25.44
70590;2021-10-02;16:22:34;25.44
70591;2021-10-02;16:32:53;25.56
70592;2021-10-02;16:43:12;25.75
70593;2021-10-02;16:53:31;25.81
70594;2021-10-02;17:03:51;25.94
70595;2021-10-02;17:14:10;26.06
70596;2021-10-02;17:24:29;26.12
70597;2021-10-02;17:34:48;26.12
70598;2021-10-02;17:45:07;26.06
70599;2021-10-02;17:55:26;26.12
70600;2021-10-02;18:05:45;26.06
70601;2021-10-02;18:16:04;25.94
70602;2021-10-02;18:26:23;25.88
70603;2021-10-02;18:36:42;25.81
70604;2021-10-02;18:47:01;25.81
70605;2021-10-02;18:57:20;25.75
70606;2021-10-02;19:07:39;25.75
70607;2021-10-02;19:17:59;25.62
70608;2021-10-02;19:28:18;25.56
70609;2021-10-02;19:38:37;25.56
70610;2021-10-02;19:48:56;25.44
70611;2021-10-02;19:59:15;25.44
70612;2021-10-02;20:09:34;25.44
70613;2021-10-02;20:19:53;25.37
70614;2021-10-02;20:30:12;25.31
70615;2021-10-02;20:40:31;25.31
70616;2021-10-02;20:50:50;25.25
70617;2021-10-02;21:01:09;25.19
70618;2021-10-02;21:11:29;25.19
70619;2021-10-02;21:21:48;25.12
70620;2021-10-02;21:32:17;25.06
70621;2021-10-02;21:42:36;25.12
70622;2021-10-02;21:52:55;25.0
70623;2021-10-02;22:03:14;24.94
70624;2021-10-02;22:13:33;24.94
70625;2021-10-02;22:23:52;24.87
70626;2021-10-02;22:34:11;24.87
70627;2021-10-02;22:44:31;24.87
70628;2021-10-02;22:54:50;24.81
70629;2021-10-02;23:05:09;24.75
70630;2021-10-02;23:15:28;24.75
70631;2021-10-02;23:25:47;24.81
70632;2021-10-02;23:36:06;24.75
70633;2021-10-02;23:46:25;24.63
70634;2021-10-02;23:56:44;24.56
70635;2021-10-03;0:07:03;24.56
70636;2021-10-03;0:17:23;24.56
70637;2021-10-03;0:27:42;24.63
70638;2021-10-03;0:38:01;24.56
70639;2021-10-03;0:48:20;24.5
70640;2021-10-03;0:58:39;24.5
70641;2021-10-03;1:08:58;24.5
70642;2021-10-03;1:19:17;24.44
70643;2021-10-03;1:29:36;24.37
70644;2021-10-03;1:39:55;24.44
70645;2021-10-03;1:50:14;24.37
70646;2021-10-03;2:00:33;24.37
70647;2021-10-03;2:10:52;24.31
70648;2021-10-03;2:21:12;24.25
70649;2021-10-03;2:31:31;24.37
70650;2021-10-03;2:41:50;24.25
70651;2021-10-03;2:52:09;24.25
70652;2021-10-03;3:02:28;24.19
70653;2021-10-03;3:12:47;24.19
70654;2021-10-03;3:23:07;24.19
70655;2021-10-03;3:33:26;24.19
70656;2021-10-03;3:43:45;24.19
70657;2021-10-03;3:54:04;24.19
70658;2021-10-03;4:04:23;24.12
70659;2021-10-03;4:14:42;24.12
70660;2021-10-03;4:25:01;24.12
70661;2021-10-03;4:35:20;24.12
70662;2021-10-03;4:45:39;24.12
70663;2021-10-03;4:55:58;24.06
70664;2021-10-03;5:06:17;24.06
70665;2021-10-03;5:16:36;24.06
70666;2021-10-03;5:26:55;24.06
70667;2021-10-03;5:37:14;24.0
70668;2021-10-03;5:47:33;24.06
70669;2021-10-03;5:57:52;24.06
70670;2021-10-03;6:08:11;24.0
70671;2021-10-03;6:18:31;24.0
70672;2021-10-03;6:28:50;23.94
70673;2021-10-03;6:39:09;23.94
70674;2021-10-03;6:49:28;24.0
70675;2021-10-03;6:59:47;24.06
70676;2021-10-03;7:10:06;23.94
70677;2021-10-03;7:20:25;23.94
70678;2021-10-03;7:30:44;23.94
70679;2021-10-03;7:41:03;23.94
70680;2021-10-03;7:51:22;23.94
70681;2021-10-03;8:01:41;23.87
70682;2021-10-03;8:12:00;23.94
70683;2021-10-03;8:22:19;23.94
70684;2021-10-03;8:32:38;23.87
70685;2021-10-03;8:42:57;23.94
70686;2021-10-03;8:53:16;23.87
70687;2021-10-03;9:03:35;23.94
70688;2021-10-03;9:13:54;23.87
70689;2021-10-03;9:24:13;23.94
70690;2021-10-03;9:34:32;23.94
70691;2021-10-03;9:44:51;23.94
70692;2021-10-03;9:55:11;23.87
70693;2021-10-03;10:05:30;23.94
70694;2021-10-03;10:15:49;23.94
70695;2021-10-03;10:26:08;23.87
70696;2021-10-03;10:36:27;23.94
70697;2021-10-03;10:46:46;23.94
70698;2021-10-03;10:57:05;23.94
70699;2021-10-03;11:07:24;24.0
70700;2021-10-03;11:17:43;24.0
70701;2021-10-03;11:28:02;24.0
70702;2021-10-03;11:38:22;24.06
70703;2021-10-03;11:48:51;24.06
70704;2021-10-03;11:59:11;24.06
70705;2021-10-03;12:09:30;24.12
70706;2021-10-03;12:19:49;24.25
70707;2021-10-03;12:30:08;24.25
70708;2021-10-03;12:40:27;24.37
70709;2021-10-03;12:50:46;24.31
70710;2021-10-03;13:01:05;24.44
70711;2021-10-03;13:11:24;24.44
70712;2021-10-03;13:21:43;24.5
70713;2021-10-03;13:32:02;24.5
70714;2021-10-03;13:42:21;24.5
70715;2021-10-03;13:52:41;24.56
70716;2021-10-03;14:03:00;24.56
70717;2021-10-03;14:13:19;24.56
70718;2021-10-03;14:23:38;24.75
70719;2021-10-03;14:33:58;24.75
70720;2021-10-03;14:44:17;24.81
70721;2021-10-03;14:54:36;24.81
70722;2021-10-03;15:04:55;24.87
70723;2021-10-03;15:15:16;24.94
70724;2021-10-03;15:25:35;24.94
70725;2021-10-03;15:35:55;24.87
70726;2021-10-03;15:46:14;24.81
70727;2021-10-03;15:56:33;24.81
70728;2021-10-03;16:06:52;24.75
70729;2021-10-03;16:17:11;24.75
70730;2021-10-03;16:27:31;24.75
70731;2021-10-03;16:37:51;24.69
70732;2021-10-03;16:48:10;24.63
70733;2021-10-03;16:58:29;24.63
70734;2021-10-03;17:08:48;24.63
70735;2021-10-03;17:19:07;24.56
70736;2021-10-03;17:29:26;24.56
70737;2021-10-03;17:39:45;24.5
70738;2021-10-03;17:50:05;24.44
70739;2021-10-03;18:00:24;24.37
70740;2021-10-03;18:10:43;24.44
70741;2021-10-03;18:21:02;24.37
70742;2021-10-03;18:31:21;24.44
70743;2021-10-03;18:41:40;24.37
70744;2021-10-03;18:52:00;24.31
70745;2021-10-03;19:02:19;24.31
70746;2021-10-03;19:12:38;24.25
70747;2021-10-03;19:22:57;24.25
70748;2021-10-03;19:33:16;24.19
70749;2021-10-03;19:43:35;24.19
70750;2021-10-03;19:53:54;24.19
70751;2021-10-03;20:04:13;24.19
70752;2021-10-03;20:14:32;24.12
70753;2021-10-03;20:24:51;24.12
70754;2021-10-03;20:35:11;24.12
70755;2021-10-03;20:45:30;24.06
70756;2021-10-03;20:55:49;24.06
70757;2021-10-03;21:06:08;24.0
70758;2021-10-03;21:16:27;24.0
70759;2021-10-03;21:26:46;24.0
70760;2021-10-03;21:37:05;24.0
70761;2021-10-03;21:47:24;23.94
70762;2021-10-03;21:57:43;23.94
70763;2021-10-03;22:08:02;23.94
70764;2021-10-03;22:18:22;23.94
70765;2021-10-03;22:28:41;23.94
70766;2021-10-03;22:39:00;23.87
70767;2021-10-03;22:49:19;23.94
70768;2021-10-03;22:59:38;23.87
70769;2021-10-03;23:09:57;23.87
70770;2021-10-03;23:20:16;23.87
70771;2021-10-03;23:30:35;23.81
70772;2021-10-03;23:40:54;23.75
70773;2021-10-03;23:51:13;23.87
70774;2021-10-04;0:01:33;23.81
70775;2021-10-04;0:11:52;23.81
70776;2021-10-04;0:22:11;23.81
70777;2021-10-04;0:32:30;23.75
70778;2021-10-04;0:42:52;23.75
70779;2021-10-04;0:53:11;23.75
70780;2021-10-04;1:03:30;23.75
70781;2021-10-04;1:13:49;23.75
70782;2021-10-04;1:24:08;23.69
70783;2021-10-04;1:34:27;23.69
70784;2021-10-04;1:44:46;23.69
70785;2021-10-04;1:55:05;23.69
70786;2021-10-04;2:05:24;23.62
70787;2021-10-04;2:15:43;23.69
70788;2021-10-04;2:26:03;23.62
70789;2021-10-04;2:36:22;23.62
70790;2021-10-04;2:46:41;23.69
70791;2021-10-04;2:57:01;23.56
70792;2021-10-04;3:07:20;23.62
70793;2021-10-04;3:17:39;23.62
70794;2021-10-04;3:27:58;23.62
70795;2021-10-04;3:38:17;23.56
70796;2021-10-04;3:48:36;23.62
70797;2021-10-04;3:58:55;23.56
70798;2021-10-04;4:09:14;23.62
70799;2021-10-04;4:19:33;23.56
70800;2021-10-04;4:29:52;23.5
70801;2021-10-04;4:40:11;23.56
70802;2021-10-04;4:50:30;23.5
70803;2021-10-04;5:00:50;23.5
70804;2021-10-04;5:11:09;23.5
70805;2021-10-04;5:21:28;23.5
70806;2021-10-04;5:31:47;23.44
70807;2021-10-04;5:42:06;23.5
70808;2021-10-04;5:52:25;23.44
70809;2021-10-04;6:02:44;23.5
70810;2021-10-04;6:13:03;23.44
70811;2021-10-04;6:23:22;23.38
70812;2021-10-04;6:33:41;23.44
70813;2021-10-04;6:44:00;23.44
70814;2021-10-04;6:54:19;23.5
70815;2021-10-04;7:04:38;23.44
70816;2021-10-04;7:14:57;23.44
70817;2021-10-04;7:25:17;23.44
70818;2021-10-04;7:35:36;23.44
70819;2021-10-04;7:45:55;23.44
70820;2021-10-04;7:56:14;23.38
70821;2021-10-04;8:06:33;23.38
70822;2021-10-04;8:16:52;23.38
70823;2021-10-04;8:27:11;23.38
70824;2021-10-04;8:37:30;23.38
70825;2021-10-04;8:47:49;23.38
70826;2021-10-04;8:58:09;23.44
70827;2021-10-04;9:08:28;23.44
70828;2021-10-04;9:18:47;23.44
70829;2021-10-04;9:29:06;23.44
70830;2021-10-04;9:39:25;23.5
70831;2021-10-04;9:49:44;23.44
70832;2021-10-04;10:00:03;23.5
70833;2021-10-04;10:10:23;23.5
70834;2021-10-04;10:20:42;23.56
70835;2021-10-04;10:31:01;23.56
70836;2021-10-04;10:41:20;23.56
70837;2021-10-04;10:51:39;23.62
70838;2021-10-04;11:01:58;23.69
70839;2021-10-04;11:12:17;23.62
70840;2021-10-04;11:22:36;23.69
70841;2021-10-04;11:32:55;23.81
70842;2021-10-04;11:43:14;23.81
70843;2021-10-04;11:53:34;23.81
70844;2021-10-04;12:03:53;23.81
70845;2021-10-04;12:14:12;23.87
70846;2021-10-04;12:24:31;23.87
70847;2021-10-04;12:34:50;23.94
70848;2021-10-04;12:45:09;23.94
70849;2021-10-04;12:55:28;23.94
70850;2021-10-04;13:05:47;23.87
70851;2021-10-04;13:16:07;23.94
70852;2021-10-04;13:26:26;23.94
70853;2021-10-04;13:36:45;23.94
70854;2021-10-04;13:47:04;23.94
70855;2021-10-04;13:57:23;23.94
70856;2021-10-04;14:07:42;24.0
70857;2021-10-04;14:18:03;24.12
70858;2021-10-04;14:28:22;24.19
70859;2021-10-04;14:38:41;24.19
70860;2021-10-04;14:49:00;24.06
70861;2021-10-04;14:59:20;24.06
70862;2021-10-04;15:09:40;23.94
70863;2021-10-04;15:20:00;23.81
70864;2021-10-04;15:30:19;23.62
70865;2021-10-04;15:40:38;23.5
70866;2021-10-04;15:50:58;23.38
70867;2021-10-04;16:01:18;23.25
70868;2021-10-04;16:11:37;23.19
70869;2021-10-04;16:21:56;23.06
70870;2021-10-04;16:32:15;23.0
70871;2021-10-04;16:42:35;23.0
70872;2021-10-04;16:52:55;23.0
70873;2021-10-04;17:03:14;22.94
70874;2021-10-04;17:13:33;22.94
70875;2021-10-04;17:23:52;22.94
70876;2021-10-04;17:34:12;22.94
70877;2021-10-04;17:44:31;23.0
70878;2021-10-04;17:54:52;23.0
70879;2021-10-04;18:05:11;22.94
70880;2021-10-04;18:15:31;23.0
70881;2021-10-04;18:25:50;22.94
70882;2021-10-04;18:36:10;22.94
70883;2021-10-04;18:46:30;22.87
70884;2021-10-04;18:56:49;22.87
70885;2021-10-04;19:07:08;22.87
70886;2021-10-04;19:17:27;22.87
70887;2021-10-04;19:27:47;22.81
70888;2021-10-04;19:38:06;22.81
70889;2021-10-04;19:48:25;22.81
70890;2021-10-04;19:58:44;22.75
70891;2021-10-04;20:09:04;22.75
70892;2021-10-04;20:19:23;22.75
70893;2021-10-04;20:29:42;22.75
70894;2021-10-04;20:40:01;22.75
70895;2021-10-04;20:50:22;22.75
70896;2021-10-04;21:00:41;22.75
70897;2021-10-04;21:11:00;22.75
70898;2021-10-04;21:21:19;22.81
70899;2021-10-04;21:31:38;22.81
70900;2021-10-04;21:41:57;22.87
70901;2021-10-04;21:52:16;22.87
70902;2021-10-04;22:02:35;22.87
70903;2021-10-04;22:12:54;22.87
70904;2021-10-04;22:23:13;22.87
70905;2021-10-04;22:33:33;22.94
70906;2021-10-04;22:43:52;22.94
70907;2021-10-04;22:54:11;22.94
70908;2021-10-04;23:04:31;22.94
70909;2021-10-04;23:14:50;23.0
70910;2021-10-04;23:25:09;23.0
70911;2021-10-04;23:35:30;22.94
70912;2021-10-04;23:45:50;23.0
70913;2021-10-04;23:56:09;23.0
70914;2021-10-05;0:06:29;23.0
70915;2021-10-05;0:16:48;23.0
70916;2021-10-05;0:27:09;23.0
70917;2021-10-05;0:37:28;23.06
70918;2021-10-05;0:47:48;23.06
70919;2021-10-05;0:58:07;23.0
70920;2021-10-05;1:08:27;23.0
70921;2021-10-05;1:18:46;23.0
70922;2021-10-05;1:29:05;23.0
70923;2021-10-05;1:39:25;23.06
70924;2021-10-05;1:49:44;23.0
70925;2021-10-05;2:00:04;22.94
70926;2021-10-05;2:10:23;23.06
70927;2021-10-05;2:20:42;23.0
70928;2021-10-05;2:31:01;23.06
70929;2021-10-05;2:41:20;23.0
70930;2021-10-05;2:51:39;23.0
70931;2021-10-05;3:01:58;23.0
70932;2021-10-05;3:12:17;23.0
70933;2021-10-05;3:22:36;23.0
70934;2021-10-05;3:32:55;23.0
70935;2021-10-05;3:43:14;22.94
70936;2021-10-05;3:53:33;23.0
70937;2021-10-05;4:03:52;23.0
70938;2021-10-05;4:14:12;23.0
70939;2021-10-05;4:24:31;23.0
70940;2021-10-05;4:34:50;23.0
70941;2021-10-05;4:45:09;23.0
70942;2021-10-05;4:55:28;23.0
70943;2021-10-05;5:05:47;23.0
70944;2021-10-05;5:16:06;23.0
70945;2021-10-05;5:26:25;23.0
70946;2021-10-05;5:36:44;23.0
70947;2021-10-05;5:47:03;23.0
70948;2021-10-05;5:57:22;23.0
70949;2021-10-05;6:07:41;23.0
70950;2021-10-05;6:18:01;23.0
70951;2021-10-05;6:28:20;23.0
70952;2021-10-05;6:38:44;23.0
70953;2021-10-05;6:49:03;23.0
70954;2021-10-05;6:59:22;23.0
70955;2021-10-05;7:09:41;23.0
70956;2021-10-05;7:20:00;22.94
70957;2021-10-05;7:30:19;23.06
70958;2021-10-05;7:40:38;22.94
70959;2021-10-05;7:50:58;23.06
70960;2021-10-05;8:01:17;23.06
70961;2021-10-05;8:11:36;23.0
70962;2021-10-05;8:21:55;23.06
70963;2021-10-05;8:32:15;23.0
70964;2021-10-05;8:42:34;23.06
70965;2021-10-05;8:52:53;23.12
70966;2021-10-05;9:03:12;23.06
70967;2021-10-05;9:13:31;23.12
70968;2021-10-05;9:23:51;23.12
70969;2021-10-05;9:34:10;23.19
70970;2021-10-05;9:44:29;23.19
70971;2021-10-05;9:54:48;23.25
70972;2021-10-05;10:05:07;23.31
70973;2021-10-05;10:15:26;23.38
70974;2021-10-05;10:25:45;23.44
70975;2021-10-05;10:36:04;23.44
70976;2021-10-05;10:46:24;23.56
70977;2021-10-05;11:06:57;23.69
70978;2021-10-05;11:17:17;23.75
70979;2021-10-05;11:27:37;23.75
70980;2021-10-05;11:37:56;23.81
70981;2021-10-05;11:48:16;23.94
70982;2021-10-05;11:58:36;23.94
70983;2021-10-05;12:08:56;23.94
70984;2021-10-05;12:19:16;24.0
70985;2021-10-05;12:29:35;24.06
70986;2021-10-05;12:39:54;24.12
70987;2021-10-05;12:50:14;24.12
70988;2021-10-05;13:00:34;24.25
70989;2021-10-05;13:10:53;24.25
70990;2021-10-05;13:21:12;24.31
70991;2021-10-05;13:31:31;24.31
70992;2021-10-05;13:41:51;24.31
70993;2021-10-05;13:52:10;24.31
70994;2021-10-05;14:02:29;24.31
70995;2021-10-05;14:12:48;24.31
70996;2021-10-05;14:23:07;24.31
70997;2021-10-05;14:33:26;24.31
70998;2021-10-05;14:43:45;24.31
70999;2021-10-05;14:54:04;24.31
71000;2021-10-05;15:04:24;24.37
71001;2021-10-05;15:14:43;24.37
71002;2021-10-05;15:25:02;24.37
71003;2021-10-05;15:35:21;24.44
71004;2021-10-05;15:45:40;24.5
71005;2021-10-05;15:56:00;24.5
71006;2021-10-05;16:06:19;24.56
71007;2021-10-05;16:16:39;24.63
71008;2021-10-05;16:26:58;24.63
71009;2021-10-05;16:37:17;24.69
71010;2021-10-05;16:47:36;24.69
71011;2021-10-05;16:57:55;24.75
71012;2021-10-05;17:08:15;24.75
71013;2021-10-05;17:18:34;24.75
71014;2021-10-05;17:28:53;24.75
71015;2021-10-05;17:39:12;24.75
71016;2021-10-05;17:49:31;24.75
71017;2021-10-05;17:59:51;24.81
71018;2021-10-05;18:10:10;24.81
71019;2021-10-05;18:20:29;24.81
71020;2021-10-05;18:30:48;24.75
71021;2021-10-05;18:51:21;24.75
71022;2021-10-05;19:01:41;24.75
71023;2021-10-05;19:12:00;24.69
71024;2021-10-05;19:22:19;24.69
71025;2021-10-05;19:32:38;24.63
71026;2021-10-05;19:42:58;24.56
71027;2021-10-05;19:53:17;24.5
71028;2021-10-05;20:03:36;24.5
71029;2021-10-05;20:13:55;24.44
71030;2021-10-05;20:24:14;24.31
71031;2021-10-05;20:34:34;24.31
71032;2021-10-05;20:44:53;24.31
71033;2021-10-05;20:55:12;24.19
71034;2021-10-05;21:05:32;24.12
71035;2021-10-05;21:15:52;24.06
71036;2021-10-05;21:26:13;24.0
71037;2021-10-05;21:36:32;23.87
71038;2021-10-05;21:46:51;23.75
71039;2021-10-05;21:57:10;23.75
71040;2021-10-05;22:07:29;23.62
71041;2021-10-05;22:17:48;23.56
71042;2021-10-05;22:28:08;23.5
71043;2021-10-05;22:38:27;23.44
71044;2021-10-05;22:48:46;23.38
71045;2021-10-05;22:59:05;23.25
71046;2021-10-05;23:09:26;23.25
71047;2021-10-05;23:19:45;23.12
71048;2021-10-05;23:30:05;23.06
71049;2021-10-05;23:40:25;23.0
71050;2021-10-05;23:50:44;22.94
71051;2021-10-06;0:01:03;22.87
71052;2021-10-06;0:11:22;22.87
71053;2021-10-06;0:21:42;22.81
71054;2021-10-06;0:32:01;22.75
71055;2021-10-06;0:42:20;22.69
71056;2021-10-06;0:52:39;22.62
71057;2021-10-06;1:02:58;22.62
71058;2021-10-06;1:13:17;22.44
71059;2021-10-06;1:23:36;22.44
71060;2021-10-06;1:33:56;22.37
71061;2021-10-06;1:44:15;22.37
71062;2021-10-06;1:54:34;22.31
71063;2021-10-06;2:04:54;22.25
71064;2021-10-06;2:15:13;22.19
71065;2021-10-06;2:25:32;22.13
71066;2021-10-06;2:35:51;22.06
71067;2021-10-06;2:46:10;22.06
71068;2021-10-06;2:56:29;22.0
71069;2021-10-06;3:06:48;21.94
71070;2021-10-06;3:17:07;21.87
71071;2021-10-06;3:27:26;21.87
71072;2021-10-06;3:37:45;21.81
71073;2021-10-06;3:48:04;21.81
71074;2021-10-06;3:58:23;21.69
71075;2021-10-06;4:08:42;21.62
71076;2021-10-06;4:19:02;21.62
71077;2021-10-06;4:29:21;21.62
71078;2021-10-06;4:39:40;21.5
71079;2021-10-06;4:49:59;21.5
71080;2021-10-06;5:00:18;21.5
71081;2021-10-06;5:10:37;21.37
71082;2021-10-06;5:20:56;21.37
71083;2021-10-06;5:31:15;21.31
71084;2021-10-06;5:41:35;21.31
71085;2021-10-06;5:51:54;21.25
71086;2021-10-06;6:02:13;21.25
71087;2021-10-06;6:12:32;21.19
71088;2021-10-06;6:22:51;21.12
71089;2021-10-06;6:33:10;21.06
71090;2021-10-06;6:43:29;21.06
71091;2021-10-06;6:53:48;21.0
71092;2021-10-06;7:04:07;20.94
71093;2021-10-06;7:14:29;20.94
71094;2021-10-06;7:24:48;20.94
71095;2021-10-06;7:35:08;20.81
71096;2021-10-06;7:45:27;20.81
71097;2021-10-06;7:55:46;20.75
71098;2021-10-06;8:06:05;20.75
71099;2021-10-06;8:16:24;20.69
71100;2021-10-06;8:26:47;20.62
71101;2021-10-06;8:37:06;20.69
71102;2021-10-06;8:47:25;20.69
71103;2021-10-06;8:57:55;20.69
71104;2021-10-06;9:08:14;20.69
71105;2021-10-06;9:18:33;20.62
71106;2021-10-06;9:28:52;20.62
71107;2021-10-06;9:39:11;20.69
71108;2021-10-06;9:49:30;20.69
71109;2021-10-06;9:59:49;20.75
71110;2021-10-06;10:10:08;20.75
71111;2021-10-06;10:20:28;20.75
71112;2021-10-06;10:30:47;20.81
71113;2021-10-06;10:41:06;20.81
71114;2021-10-06;10:51:25;20.81
71115;2021-10-06;11:01:45;20.88
71116;2021-10-06;11:12:04;20.94
71117;2021-10-06;11:22:23;20.94
71118;2021-10-06;11:32:42;21.0
71119;2021-10-06;11:43:03;21.06
71120;2021-10-06;11:53:22;21.12
71121;2021-10-06;12:03:41;21.25
71122;2021-10-06;12:14:01;21.37
71123;2021-10-06;12:24:20;21.44
71124;2021-10-06;12:34:42;21.62
71125;2021-10-06;12:45:01;21.75
71126;2021-10-06;12:55:20;21.94
71127;2021-10-06;13:05:39;22.0
71128;2021-10-06;13:15:58;22.19
71129;2021-10-06;13:26:18;22.31
71130;2021-10-06;13:36:38;22.5
71131;2021-10-06;13:46:57;22.69
71132;2021-10-06;13:57:16;22.75
71133;2021-10-06;14:07:36;22.87
71134;2021-10-06;14:17:55;22.87
71135;2021-10-06;14:28:15;23.12
71136;2021-10-06;14:38:34;23.25
71137;2021-10-06;14:38:39;23.25
71138;2021-10-06;14:48:59;23.31
71139;2021-10-06;14:59:19;23.44
71140;2021-10-06;14:59:24;23.44
71141;2021-10-06;15:09:43;23.56
71142;2021-10-06;15:20:06;23.62
71143;2021-10-06;15:30:25;23.75
71144;2021-10-06;15:40:50;23.94
71145;2021-10-06;15:51:09;24.19
71146;2021-10-06;16:01:28;24.5
71147;2021-10-06;16:11:49;24.63
71148;2021-10-06;16:22:08;24.75
71149;2021-10-06;16:32:27;24.75
71150;2021-10-06;16:42:46;24.81
71151;2021-10-06;16:53:06;24.75
71152;2021-10-06;17:03:25;24.75
71153;2021-10-06;17:13:44;24.81
71154;2021-10-06;17:24:03;24.75
71155;2021-10-06;17:34:22;24.69
71156;2021-10-06;17:44:41;24.75
71157;2021-10-06;17:55:00;24.63
71158;2021-10-06;18:05:20;24.56
71159;2021-10-06;18:15:39;24.56
71160;2021-10-06;18:25:58;24.56
71161;2021-10-06;18:36:19;24.5
71162;2021-10-06;18:46:38;24.44
71163;2021-10-06;18:56:57;24.44
71164;2021-10-06;19:07:16;24.37
71165;2021-10-06;19:17:35;24.37
71166;2021-10-06;19:27:55;24.31
71167;2021-10-06;19:38:14;24.31
71168;2021-10-06;19:48:33;24.25
71169;2021-10-06;19:58:53;24.25
71170;2021-10-06;20:09:12;24.25
71171;2021-10-06;20:19:31;24.19
71172;2021-10-06;20:29:50;24.19
71173;2021-10-06;20:40:09;24.19
71174;2021-10-06;20:50:28;24.12
71175;2021-10-06;21:00:47;24.19
71176;2021-10-06;21:11:06;24.19
71177;2021-10-06;21:21:26;24.12
71178;2021-10-06;21:31:45;24.19
71179;2021-10-06;21:42:04;24.12
71180;2021-10-06;21:52:23;24.12
71181;2021-10-06;22:02:42;24.06
71182;2021-10-06;22:23:15;24.0
71183;2021-10-06;22:33:34;23.94
71184;2021-10-06;22:43:53;23.94
71185;2021-10-06;22:54:12;23.94
71186;2021-10-06;23:04:31;23.87
71187;2021-10-06;23:14:50;23.87
71188;2021-10-06;23:25:09;23.81
71189;2021-10-06;23:35:29;23.81
71190;2021-10-06;23:45:48;23.81
71191;2021-10-06;23:56:07;23.75
71192;2021-10-07;0:06:26;23.69
71193;2021-10-07;0:16:48;23.69
71194;2021-10-07;0:27:07;23.62
71195;2021-10-07;0:37:26;23.62
71196;2021-10-07;0:47:45;23.5
71197;2021-10-07;0:58:04;23.56
71198;2021-10-07;1:08:23;23.5
71199;2021-10-07;1:18:42;23.44
71200;2021-10-07;1:29:02;23.44
71201;2021-10-07;1:39:21;23.38
71202;2021-10-07;1:49:40;23.38
71203;2021-10-07;1:59:59;23.38
71204;2021-10-07;2:10:19;23.31
71205;2021-10-07;2:20:38;23.38
71206;2021-10-07;2:30:57;23.25
71207;2021-10-07;2:41:16;23.25
71208;2021-10-07;2:51:35;23.19
71209;2021-10-07;3:01:54;23.19
71210;2021-10-07;3:12:13;23.19
71211;2021-10-07;3:22:32;23.12
71212;2021-10-07;3:32:51;23.12
