;date;time;temp
91039;2022-01-20;11:01:28;19.44
91040;2022-01-20;11:11:47;19.5
91041;2022-01-20;11:22:06;19.56
91042;2022-01-20;11:32:25;19.69
91043;2022-01-20;11:42:57;19.81
91044;2022-01-20;11:53:16;19.75
91045;2022-01-20;12:03:35;19.81
91046;2022-01-20;12:13:54;19.94
91047;2022-01-20;12:24:13;20.0
91048;2022-01-20;12:34:32;20.19
91049;2022-01-20;12:44:51;20.31
91050;2022-01-20;12:55:10;20.31
91051;2022-01-20;13:05:29;20.37
91052;2022-01-20;13:15:48;20.44
91053;2022-01-20;13:26:08;20.5
91054;2022-01-20;13:36:27;20.62
91055;2022-01-20;13:46:46;20.69
91056;2022-01-20;13:57:05;20.81
91057;2022-01-20;14:07:24;21.0
91058;2022-01-20;14:17:43;21.19
91059;2022-01-20;14:28:02;21.19
91060;2022-01-20;14:38:21;21.31
91061;2022-01-20;14:48:40;21.5
91062;2022-01-20;14:58:59;21.56
91063;2022-01-20;15:09:18;21.69
91064;2022-01-20;15:19:38;21.62
91065;2022-01-20;15:29:57;21.69
91066;2022-01-20;15:40:16;21.81
91067;2022-01-20;15:50:35;21.62
91068;2022-01-20;16:00:54;21.62
91069;2022-01-20;16:11:13;21.62
91070;2022-01-20;16:21:32;21.44
91071;2022-01-20;16:31:51;20.44
91072;2022-01-20;16:42:10;20.37
91073;2022-01-20;16:52:29;20.69
91074;2022-01-20;17:02:48;20.75
91075;2022-01-20;17:13:07;20.88
91076;2022-01-20;17:23:26;20.94
91077;2022-01-20;17:33:45;21.0
91078;2022-01-20;17:44:05;21.06
91079;2022-01-20;17:54:24;20.94
91080;2022-01-20;18:04:43;21.0
91081;2022-01-20;18:15:02;20.94
91082;2022-01-20;18:25:21;20.94
91083;2022-01-20;18:35:40;20.94
91084;2022-01-20;18:45:59;20.88
91085;2022-01-20;18:56:18;20.88
91086;2022-01-20;19:06:37;20.81
91087;2022-01-20;19:16:56;20.62
91088;2022-01-20;19:27:15;20.62
91089;2022-01-20;19:37:34;20.62
91090;2022-01-20;19:47:53;20.69
91091;2022-01-20;19:58:13;20.62
91092;2022-01-20;20:08:32;20.5
91093;2022-01-20;20:18:51;20.5
91094;2022-01-20;20:29:10;20.44
91095;2022-01-20;20:39:29;20.5
91096;2022-01-20;20:49:48;20.5
91097;2022-01-20;21:00:07;20.5
91098;2022-01-20;21:10:26;20.44
91099;2022-01-20;21:20:45;20.44
91100;2022-01-20;21:31:04;20.44
91101;2022-01-20;21:41:23;20.31
91102;2022-01-20;21:51:42;20.31
91103;2022-01-20;22:02:01;20.31
91104;2022-01-20;22:12:20;20.25
91105;2022-01-20;22:22:39;20.25
91106;2022-01-20;22:32:58;20.12
91107;2022-01-20;22:43:17;20.19
91108;2022-01-20;22:53:36;20.12
91109;2022-01-20;23:03:55;20.12
91110;2022-01-20;23:14:14;20.06
91111;2022-01-20;23:24:33;20.0
91112;2022-01-20;23:34:52;19.94
91113;2022-01-20;23:45:12;20.06
91114;2022-01-20;23:55:31;19.87
91115;2022-01-21;0:05:50;19.87
91116;2022-01-21;0:16:09;19.87
91117;2022-01-21;0:26:28;19.87
91118;2022-01-21;0:36:47;19.87
91119;2022-01-21;0:47:06;19.87
91120;2022-01-21;0:57:25;19.87
91121;2022-01-21;1:07:44;19.81
91122;2022-01-21;1:18:03;19.75
91123;2022-01-21;1:28:22;19.75
91124;2022-01-21;1:38:41;19.75
91125;2022-01-21;1:49:00;19.69
91126;2022-01-21;1:59:19;19.69
91127;2022-01-21;2:09:38;19.56
91128;2022-01-21;2:19:57;19.5
91129;2022-01-21;2:30:16;19.5
91130;2022-01-21;2:40:35;19.56
91131;2022-01-21;2:50:54;19.44
91132;2022-01-21;3:01:14;19.44
91133;2022-01-21;3:11:33;19.44
91134;2022-01-21;3:21:52;19.37
91135;2022-01-21;3:32:11;19.37
91136;2022-01-21;3:42:30;19.31
91137;2022-01-21;3:52:49;19.31
91138;2022-01-21;4:03:08;19.31
91139;2022-01-21;4:13:27;19.31
91140;2022-01-21;4:23:46;19.31
91141;2022-01-21;4:34:05;19.31
91142;2022-01-21;4:44:24;19.25
91143;2022-01-21;4:54:43;19.25
91144;2022-01-21;5:05:02;19.19
91145;2022-01-21;5:15:21;19.19
91146;2022-01-21;5:25:40;19.19
91147;2022-01-21;5:35:59;19.25
91148;2022-01-21;5:46:19;19.25
91149;2022-01-21;5:56:38;19.19
91150;2022-01-21;6:06:57;19.06
91151;2022-01-21;6:17:16;19.06
91152;2022-01-21;6:27:35;19.0
91153;2022-01-21;6:37:54;19.06
91154;2022-01-21;6:48:13;19.0
91155;2022-01-21;6:58:32;18.94
91156;2022-01-21;7:08:51;18.87
91157;2022-01-21;7:19:10;19.0
91158;2022-01-21;7:29:29;18.87
91159;2022-01-21;7:50:07;19.12
91160;2022-01-21;8:00:26;19.12
91161;2022-01-21;8:10:45;19.0
91162;2022-01-21;8:21:04;18.87
91163;2022-01-21;8:31:23;18.94
91164;2022-01-21;8:41:42;18.87
91165;2022-01-21;8:52:01;19.06
91166;2022-01-21;9:02:20;19.0
91167;2022-01-21;9:12:39;19.06
91168;2022-01-21;9:22:59;18.94
91169;2022-01-21;9:33:18;19.0
91170;2022-01-21;9:43:37;19.06
91171;2022-01-21;9:53:56;19.12
91172;2022-01-21;10:04:15;19.12
91173;2022-01-21;10:14:34;19.12
91174;2022-01-21;10:24:53;19.12
91175;2022-01-21;10:35:12;19.19
91176;2022-01-21;10:45:31;19.06
91177;2022-01-21;10:55:50;19.12
91178;2022-01-21;11:06:09;19.19
91179;2022-01-21;11:16:29;19.19
91180;2022-01-21;11:26:48;19.25
91181;2022-01-21;11:37:07;19.37
91182;2022-01-21;11:47:26;19.37
91183;2022-01-21;11:57:45;19.44
91184;2022-01-21;12:08:04;19.37
91185;2022-01-21;12:18:23;19.5
91186;2022-01-21;12:28:42;19.69
91187;2022-01-21;12:39:01;19.81
91188;2022-01-21;12:49:20;19.75
91189;2022-01-21;12:59:39;19.87
91190;2022-01-21;13:09:59;19.94
91191;2022-01-21;13:20:18;20.0
91192;2022-01-21;13:30:37;20.25
91193;2022-01-21;13:40:56;20.44
91194;2022-01-21;13:51:15;20.5
91195;2022-01-21;14:01:34;20.62
91196;2022-01-21;14:11:53;20.81
91197;2022-01-21;14:22:13;20.94
91198;2022-01-21;14:32:32;20.94
91199;2022-01-21;14:42:51;21.12
91200;2022-01-21;14:53:10;21.12
91201;2022-01-21;15:13:49;21.25
91202;2022-01-21;15:24:08;21.31
91203;2022-01-21;15:34:27;21.44
91204;2022-01-21;15:44:46;21.5
91205;2022-01-21;15:55:05;21.69
91206;2022-01-21;16:05:24;21.81
91207;2022-01-21;16:15:43;21.87
91208;2022-01-21;16:26:02;21.81
91209;2022-01-21;16:36:21;21.87
91210;2022-01-21;16:46:40;21.81
91211;2022-01-21;16:57:00;21.81
91212;2022-01-21;17:07:19;21.62
91213;2022-01-21;17:17:38;21.69
91214;2022-01-21;17:27:57;21.69
91215;2022-01-21;17:38:16;21.69
91216;2022-01-21;17:48:35;21.5
91217;2022-01-21;17:58:54;21.56
91218;2022-01-21;18:09:13;21.44
91219;2022-01-21;18:19:32;21.37
91220;2022-01-21;18:29:51;21.44
91221;2022-01-21;18:40:10;21.31
91222;2022-01-21;18:50:29;21.25
91223;2022-01-21;19:00:48;21.19
91224;2022-01-21;19:11:07;21.06
91225;2022-01-21;19:21:26;21.06
91226;2022-01-21;19:31:45;21.06
91227;2022-01-21;19:42:04;21.0
91228;2022-01-21;19:52:24;20.81
91229;2022-01-21;20:02:43;20.81
91230;2022-01-21;20:13:02;20.88
91231;2022-01-21;20:23:21;20.75
91232;2022-01-21;20:33:40;20.69
91233;2022-01-21;20:43:59;20.62
91234;2022-01-21;20:54:18;20.69
91235;2022-01-21;21:04:37;20.62
91236;2022-01-21;21:14:56;20.56
91237;2022-01-21;21:25:15;20.56
91238;2022-01-21;21:35:34;20.44
91239;2022-01-21;21:45:53;20.44
91240;2022-01-21;21:56:12;20.37
91241;2022-01-21;22:06:31;20.31
91242;2022-01-21;22:16:50;20.12
91243;2022-01-21;22:27:09;20.12
91244;2022-01-21;22:37:29;20.12
91245;2022-01-21;22:47:48;20.0
91246;2022-01-21;22:58:07;20.06
91247;2022-01-21;23:08:26;19.87
91248;2022-01-21;23:18:45;19.87
91249;2022-01-21;23:29:04;19.87
91250;2022-01-21;23:39:23;20.0
91251;2022-01-21;23:49:42;19.94
91252;2022-01-22;0:00:01;19.75
91253;2022-01-22;0:10:21;19.75
91254;2022-01-22;0:20:40;19.87
91255;2022-01-22;0:30:59;19.87
91256;2022-01-22;0:41:18;19.75
91257;2022-01-22;0:51:37;19.81
91258;2022-01-22;1:01:56;19.62
91259;2022-01-22;1:12:15;19.62
91260;2022-01-22;1:22:34;19.69
91261;2022-01-22;1:32:53;19.69
91262;2022-01-22;1:43:12;19.62
91263;2022-01-22;1:53:31;19.62
91264;2022-01-22;2:03:51;19.56
91265;2022-01-22;2:14:10;19.62
91266;2022-01-22;2:24:29;19.5
91267;2022-01-22;2:34:48;19.62
91268;2022-01-22;2:45:07;19.56
91269;2022-01-22;2:55:27;19.56
91270;2022-01-22;3:05:46;19.62
91271;2022-01-22;3:16:05;19.5
91272;2022-01-22;3:26:24;19.5
91273;2022-01-22;3:36:43;19.44
91274;2022-01-22;3:47:02;19.5
91275;2022-01-22;3:57:21;19.56
91276;2022-01-22;4:07:40;19.56
91277;2022-01-22;4:17:59;19.5
91278;2022-01-22;4:28:18;19.44
91279;2022-01-22;4:38:37;19.44
91280;2022-01-22;4:48:56;19.44
91281;2022-01-22;4:59:15;19.44
91282;2022-01-22;5:09:34;19.44
91283;2022-01-22;5:19:54;19.44
91284;2022-01-22;5:30:13;19.44
91285;2022-01-22;5:50:41;19.25
91286;2022-01-22;6:01:00;19.37
91287;2022-01-22;6:11:19;19.37
91288;2022-01-22;6:21:39;19.37
91289;2022-01-22;6:31:58;19.37
91290;2022-01-22;6:42:17;19.37
91291;2022-01-22;6:52:36;19.37
91292;2022-01-22;7:02:55;19.37
91293;2022-01-22;7:13:14;19.37
91294;2022-01-22;7:23:33;19.37
91295;2022-01-22;7:33:52;19.37
91296;2022-01-22;7:44:11;19.31
91297;2022-01-22;7:54:30;19.31
91298;2022-01-22;8:04:49;19.37
91299;2022-01-22;8:15:09;19.37
91300;2022-01-22;8:25:28;19.31
91301;2022-01-22;8:35:47;19.25
91302;2022-01-22;8:46:09;19.31
91303;2022-01-22;8:56:28;19.37
91304;2022-01-22;9:06:47;19.5
91305;2022-01-22;9:17:07;19.44
91306;2022-01-22;9:27:31;19.56
91307;2022-01-22;9:37:50;19.62
91308;2022-01-22;9:48:09;19.69
91309;2022-01-22;9:58:28;19.69
91310;2022-01-22;10:08:48;19.81
91311;2022-01-22;10:19:07;19.69
91312;2022-01-22;10:29:27;19.75
91313;2022-01-22;10:39:48;19.75
91314;2022-01-22;10:50:08;19.75
91315;2022-01-22;11:00:30;19.87
91316;2022-01-22;11:10:50;19.81
91317;2022-01-22;11:21:09;19.87
91318;2022-01-22;11:31:29;19.87
91319;2022-01-22;11:41:48;19.75
91320;2022-01-22;11:52:10;19.81
91321;2022-01-22;12:02:30;19.81
91322;2022-01-22;12:12:49;19.81
91323;2022-01-22;12:23:08;20.0
91324;2022-01-22;12:33:27;20.06
91325;2022-01-22;12:43:46;19.94
91326;2022-01-22;12:54:05;20.19
91327;2022-01-22;13:04:24;20.31
91328;2022-01-22;13:14:43;20.19
91329;2022-01-22;13:25:02;20.37
91330;2022-01-22;13:35:21;20.44
91331;2022-01-22;13:45:40;20.56
91332;2022-01-22;13:55:59;20.81
91333;2022-01-22;14:06:18;20.88
91334;2022-01-22;14:16:38;20.88
91335;2022-01-22;14:26:57;21.06
91336;2022-01-22;14:37:16;21.12
91337;2022-01-22;14:47:35;21.19
91338;2022-01-22;14:57:54;21.31
91339;2022-01-22;15:08:16;21.25
91340;2022-01-22;15:18:35;21.31
91341;2022-01-22;15:28:54;21.37
91342;2022-01-22;15:39:13;21.56
91343;2022-01-22;15:49:34;21.69
91344;2022-01-22;15:59:53;21.75
91345;2022-01-22;16:10:12;21.81
91346;2022-01-22;16:20:31;21.75
91347;2022-01-22;16:30:53;21.69
91348;2022-01-22;16:41:12;21.75
91349;2022-01-22;16:51:31;21.75
91350;2022-01-22;17:01:51;21.69
91351;2022-01-22;17:12:13;21.62
91352;2022-01-22;17:22:32;21.44
91353;2022-01-22;17:32:51;21.37
91354;2022-01-22;17:43:10;21.44
91355;2022-01-22;17:53:29;21.37
91356;2022-01-22;18:03:48;21.31
91357;2022-01-22;18:14:07;21.25
91358;2022-01-22;18:24:26;21.12
91359;2022-01-22;18:34:46;21.19
91360;2022-01-22;18:45:05;21.12
91361;2022-01-22;18:55:24;21.06
91362;2022-01-22;19:05:43;21.0
91363;2022-01-22;19:16:02;21.0
91364;2022-01-22;19:26:21;20.94
91365;2022-01-22;19:36:46;20.75
91366;2022-01-22;19:47:05;20.75
91367;2022-01-22;19:57:27;20.81
91368;2022-01-22;20:07:46;20.62
91369;2022-01-22;20:18:06;20.62
91370;2022-01-22;20:28:25;20.56
91371;2022-01-22;20:38:44;20.69
91372;2022-01-22;20:49:03;20.62
91373;2022-01-22;20:59:23;20.5
91374;2022-01-22;21:09:42;20.44
91375;2022-01-22;21:20:01;20.37
91376;2022-01-22;21:30:21;20.31
91377;2022-01-22;21:40:40;20.37
91378;2022-01-22;21:51:02;20.44
91379;2022-01-22;22:01:21;20.31
91380;2022-01-22;22:11:40;20.37
91381;2022-01-22;22:21:59;20.37
91382;2022-01-22;22:32:18;20.37
91383;2022-01-22;22:42:37;20.31
91384;2022-01-22;22:52:56;20.31
91385;2022-01-22;23:03:15;20.31
91386;2022-01-22;23:13:37;20.25
91387;2022-01-22;23:23:56;20.25
91388;2022-01-22;23:34:15;20.25
91389;2022-01-22;23:44:34;20.25
91390;2022-01-22;23:54:53;20.19
91391;2022-01-23;0:05:12;20.12
91392;2022-01-23;0:15:31;20.25
91393;2022-01-23;0:25:50;20.12
91394;2022-01-23;0:36:09;20.19
91395;2022-01-23;0:46:28;20.25
91396;2022-01-23;0:56:48;20.25
91397;2022-01-23;1:07:07;20.19
91398;2022-01-23;1:17:26;20.12
91399;2022-01-23;1:27:45;20.06
91400;2022-01-23;1:38:04;20.06
91401;2022-01-23;1:48:23;20.06
91402;2022-01-23;1:58:42;20.06
91403;2022-01-23;2:09:01;20.06
91404;2022-01-23;2:19:20;20.06
91405;2022-01-23;2:29:39;20.12
91406;2022-01-23;2:39:58;20.06
91407;2022-01-23;2:50:17;20.06
91408;2022-01-23;3:00:36;20.06
91409;2022-01-23;3:10:55;20.0
91410;2022-01-23;3:21:14;20.0
91411;2022-01-23;3:31:33;20.12
91412;2022-01-23;3:41:52;20.12
91413;2022-01-23;3:52:11;20.06
91414;2022-01-23;4:02:30;20.06
91415;2022-01-23;4:12:49;20.06
91416;2022-01-23;4:23:08;20.06
91417;2022-01-23;4:33:27;20.06
91418;2022-01-23;4:43:47;20.06
91419;2022-01-23;4:54:06;19.94
91420;2022-01-23;5:04:25;20.0
91421;2022-01-23;5:14:44;19.87
91422;2022-01-23;5:25:03;19.94
91423;2022-01-23;5:35:22;20.0
91424;2022-01-23;5:45:41;19.94
91425;2022-01-23;5:56:00;19.94
91426;2022-01-23;6:06:19;20.0
91427;2022-01-23;6:16:38;20.0
91428;2022-01-23;6:26:57;20.0
91429;2022-01-23;6:37:18;20.0
91430;2022-01-23;6:47:37;20.0
91431;2022-01-23;6:57:56;19.94
91432;2022-01-23;7:08:15;20.12
91433;2022-01-23;7:18:34;20.12
91434;2022-01-23;7:28:53;20.19
91435;2022-01-23;7:39:12;20.12
91436;2022-01-23;7:49:31;19.94
91437;2022-01-23;7:59:50;20.0
91438;2022-01-23;8:10:09;20.12
91439;2022-01-23;8:20:28;20.19
91440;2022-01-23;8:30:47;20.12
91441;2022-01-23;8:41:06;20.12
91442;2022-01-23;8:51:25;20.12
91443;2022-01-23;9:01:44;20.19
91444;2022-01-23;9:12:03;20.06
91445;2022-01-23;9:22:22;20.06
91446;2022-01-23;9:32:42;20.19
91447;2022-01-23;9:43:01;20.19
91448;2022-01-23;9:53:20;20.19
91449;2022-01-23;10:03:39;20.19
91450;2022-01-23;10:13:58;20.25
91451;2022-01-23;10:24:17;20.19
91452;2022-01-23;10:34:36;20.25
91453;2022-01-23;10:44:55;20.25
91454;2022-01-23;10:55:17;20.25
91455;2022-01-23;11:05:36;20.25
91456;2022-01-23;11:15:55;20.19
91457;2022-01-23;11:26:14;20.25
91458;2022-01-23;11:36:33;20.25
91459;2022-01-23;11:46:52;20.44
91460;2022-01-23;11:57:12;20.44
91461;2022-01-23;12:07:31;20.44
91462;2022-01-23;12:17:50;20.44
91463;2022-01-23;12:28:09;20.56
91464;2022-01-23;12:38:28;20.56
91465;2022-01-23;12:48:47;20.62
91466;2022-01-23;12:59:06;20.69
91467;2022-01-23;13:09:25;20.94
91468;2022-01-23;13:19:44;21.06
91469;2022-01-23;13:30:03;21.06
91470;2022-01-23;13:40:22;21.12
91471;2022-01-23;13:50:41;21.31
91472;2022-01-23;14:01:00;21.44
91473;2022-01-23;14:11:19;21.5
91474;2022-01-23;14:21:38;21.62
91475;2022-01-23;14:31:57;21.75
91476;2022-01-23;14:42:16;21.87
91477;2022-01-23;14:52:35;21.94
91478;2022-01-23;15:02:54;21.94
91479;2022-01-23;15:13:13;22.06
91480;2022-01-23;15:23:32;22.13
91481;2022-01-23;15:33:52;22.25
91482;2022-01-23;15:44:11;22.37
91483;2022-01-23;15:54:30;22.37
91484;2022-01-23;16:04:49;22.5
91485;2022-01-23;16:15:08;22.5
91486;2022-01-23;16:25:27;22.56
91487;2022-01-23;16:35:46;22.5
91488;2022-01-23;16:46:05;22.56
91489;2022-01-23;16:56:24;22.44
91490;2022-01-23;17:06:43;22.37
91491;2022-01-23;17:17:02;22.44
91492;2022-01-23;17:27:21;22.37
91493;2022-01-23;17:37:40;22.37
91494;2022-01-23;17:47:59;22.19
91495;2022-01-23;17:58:18;22.19
91496;2022-01-23;18:08:37;22.13
91497;2022-01-23;18:18:56;22.06
91498;2022-01-23;18:29:16;22.06
91499;2022-01-23;18:39:35;22.0
91500;2022-01-23;18:49:54;21.94
91501;2022-01-23;19:00:13;21.81
91502;2022-01-23;19:10:32;21.75
91503;2022-01-23;19:20:51;21.69
91504;2022-01-23;19:31:10;21.62
91505;2022-01-23;19:41:29;21.44
91506;2022-01-23;19:51:48;21.5
91507;2022-01-23;20:02:07;21.5
91508;2022-01-23;20:12:26;21.44
91509;2022-01-23;20:22:45;21.44
91510;2022-01-23;20:33:04;21.31
91511;2022-01-23;20:43:24;21.25
91512;2022-01-23;20:53:43;21.19
91513;2022-01-23;21:04:02;21.19
91514;2022-01-23;21:14:21;21.19
91515;2022-01-23;21:24:40;21.25
91516;2022-01-23;21:34:59;21.12
91517;2022-01-23;21:45:18;21.12
91518;2022-01-23;21:55:37;21.0
91519;2022-01-23;22:05:56;21.06
91520;2022-01-23;22:16:15;20.94
91521;2022-01-23;22:26:34;20.88
91522;2022-01-23;22:36:53;20.88
91523;2022-01-23;22:47:12;20.88
91524;2022-01-23;22:57:31;20.94
91525;2022-01-23;23:07:50;20.88
91526;2022-01-23;23:18:09;20.81
91527;2022-01-23;23:28:28;20.75
91528;2022-01-23;23:38:48;20.69
91529;2022-01-23;23:49:07;20.69
91530;2022-01-23;23:59:26;20.69
91531;2022-01-24;0:09:45;20.69
91532;2022-01-24;0:20:04;20.69
91533;2022-01-24;0:30:23;20.62
91534;2022-01-24;0:40:42;20.69
91535;2022-01-24;0:51:01;20.56
91536;2022-01-24;1:01:20;20.75
91537;2022-01-24;1:11:39;20.69
91538;2022-01-24;1:21:58;20.62
91539;2022-01-24;1:32:17;20.62
91540;2022-01-24;1:42:36;20.56
91541;2022-01-24;1:52:55;20.56
91542;2022-01-24;2:03:14;20.5
91543;2022-01-24;2:13:33;20.5
91544;2022-01-24;2:23:53;20.5
91545;2022-01-24;2:34:12;20.44
91546;2022-01-24;2:44:31;20.44
91547;2022-01-24;2:54:50;20.44
91548;2022-01-24;3:05:09;20.37
91549;2022-01-24;3:15:28;20.37
91550;2022-01-24;3:25:48;20.31
91551;2022-01-24;3:36:07;20.25
91552;2022-01-24;3:46:26;20.31
91553;2022-01-24;3:56:45;20.25
91554;2022-01-24;4:07:04;20.25
91555;2022-01-24;4:17:23;20.19
91556;2022-01-24;4:27:42;20.19
91557;2022-01-24;4:38:01;20.12
91558;2022-01-24;4:48:20;20.25
91559;2022-01-24;4:58:39;20.25
91560;2022-01-24;5:08:58;20.25
91561;2022-01-24;5:19:17;20.25
91562;2022-01-24;5:29:36;20.25
91563;2022-01-24;5:39:55;20.06
91564;2022-01-24;5:50:14;20.19
91565;2022-01-24;6:00:33;20.25
91566;2022-01-24;6:10:52;20.25
91567;2022-01-24;6:21:12;20.25
91568;2022-01-24;6:31:31;20.25
91569;2022-01-24;6:41:50;20.19
91570;2022-01-24;6:52:09;20.19
91571;2022-01-24;7:02:28;20.12
91572;2022-01-24;7:12:47;20.06
91573;2022-01-24;7:23:06;20.12
91574;2022-01-24;7:33:25;20.12
91575;2022-01-24;7:43:44;19.94
91576;2022-01-24;7:54:03;20.0
91577;2022-01-24;8:04:22;20.0
91578;2022-01-24;8:14:41;20.0
91579;2022-01-24;8:25:00;20.0
91580;2022-01-24;8:35:19;20.0
91581;2022-01-24;8:45:39;19.94
91582;2022-01-24;8:55:58;20.06
91583;2022-01-24;9:06:17;20.06
91584;2022-01-24;9:16:36;20.06
91585;2022-01-24;9:26:55;20.12
91586;2022-01-24;9:37:14;20.19
91587;2022-01-24;9:47:33;20.12
91588;2022-01-24;9:57:52;20.31
91589;2022-01-24;10:08:11;20.12
91590;2022-01-24;10:18:30;20.31
91591;2022-01-24;10:28:49;20.31
91592;2022-01-24;10:39:08;20.25
91593;2022-01-24;10:49:28;20.31
91594;2022-01-24;10:59:47;20.37
91595;2022-01-24;11:10:06;20.44
91596;2022-01-24;11:20:25;20.31
91597;2022-01-24;11:30:44;20.37
91598;2022-01-24;11:41:03;20.37
91599;2022-01-24;11:51:22;20.44
91600;2022-01-24;12:01:41;20.56
91601;2022-01-24;12:12:00;20.69
91602;2022-01-24;12:22:19;20.69
91603;2022-01-24;12:32:38;20.75
91604;2022-01-24;12:53:11;20.69
91605;2022-01-24;13:03:30;20.62
91606;2022-01-24;13:13:50;20.75
91607;2022-01-24;13:24:09;20.81
91608;2022-01-24;13:34:28;20.69
91609;2022-01-24;13:44:47;20.69
91610;2022-01-24;13:55:06;20.81
91611;2022-01-24;14:05:28;20.81
91612;2022-01-24;14:15:47;20.81
91613;2022-01-24;14:26:06;20.94
91614;2022-01-24;14:36:25;21.0
91615;2022-01-24;14:46:44;20.94
91616;2022-01-24;14:57:03;20.94
91617;2022-01-24;15:07:22;21.0
91618;2022-01-24;15:17:41;21.12
91619;2022-01-24;15:28:00;21.06
91620;2022-01-24;15:38:19;21.06
91621;2022-01-24;15:48:39;21.06
91622;2022-01-24;15:58:58;21.06
91623;2022-01-24;16:09:17;21.06
91624;2022-01-24;16:19:36;21.12
91625;2022-01-24;16:29:55;21.19
91626;2022-01-24;16:40:14;21.19
91627;2022-01-24;16:50:33;21.19
91628;2022-01-24;17:00:52;21.25
91629;2022-01-24;17:11:11;21.31
91630;2022-01-24;17:21:30;21.19
91631;2022-01-24;17:31:49;21.37
91632;2022-01-24;17:42:08;21.44
91633;2022-01-24;17:52:27;21.44
91634;2022-01-24;18:02:46;21.44
91635;2022-01-24;18:13:05;21.37
91636;2022-01-24;18:23:25;21.37
91637;2022-01-24;18:33:44;21.37
91638;2022-01-24;18:44:03;21.37
91639;2022-01-24;18:54:22;21.31
91640;2022-01-24;19:04:41;21.12
91641;2022-01-24;19:15:00;21.12
91642;2022-01-24;19:25:19;21.19
91643;2022-01-24;19:35:38;21.19
91644;2022-01-24;19:45:57;21.19
91645;2022-01-24;19:56:16;21.0
91646;2022-01-24;20:06:35;21.06
91647;2022-01-24;20:16:54;21.06
91648;2022-01-24;20:27:14;21.06
91649;2022-01-24;20:37:33;21.0
91650;2022-01-24;20:47:52;21.0
91651;2022-01-24;20:58:11;20.94
91652;2022-01-24;21:08:30;20.88
91653;2022-01-24;21:18:49;20.88
91654;2022-01-24;21:29:08;20.88
91655;2022-01-24;21:39:27;20.81
91656;2022-01-24;21:49:46;20.75
91657;2022-01-24;22:00:05;20.69
91658;2022-01-24;22:10:24;20.69
91659;2022-01-24;22:20:43;20.69
91660;2022-01-24;22:31:02;20.62
91661;2022-01-24;22:41:21;20.56
91662;2022-01-24;22:51:40;20.62
91663;2022-01-24;23:01:59;20.56
91664;2022-01-24;23:12:19;20.44
91665;2022-01-24;23:22:38;20.37
91666;2022-01-24;23:32:57;20.37
91667;2022-01-24;23:43:16;20.37
91668;2022-01-24;23:53:35;20.31
91669;2022-01-25;0:03:54;20.31
91670;2022-01-25;0:14:13;20.37
91671;2022-01-25;0:24:32;20.37
91672;2022-01-25;0:34:51;20.31
91673;2022-01-25;0:45:10;20.19
91674;2022-01-25;0:55:29;20.12
91675;2022-01-25;1:05:48;20.19
91676;2022-01-25;1:16:07;20.19
91677;2022-01-25;1:26:26;20.19
91678;2022-01-25;1:36:45;20.19
91679;2022-01-25;1:47:04;20.12
91680;2022-01-25;1:57:23;20.19
91681;2022-01-25;2:07:42;20.12
91682;2022-01-25;2:18:01;20.06
91683;2022-01-25;2:28:20;20.06
91684;2022-01-25;2:38:39;20.06
91685;2022-01-25;2:48:59;20.06
91686;2022-01-25;2:59:18;20.0
91687;2022-01-25;3:09:37;20.06
91688;2022-01-25;3:19:56;20.06
91689;2022-01-25;3:30:15;20.0
91690;2022-01-25;3:40:34;20.0
91691;2022-01-25;3:50:53;19.87
91692;2022-01-25;4:01:12;19.87
91693;2022-01-25;4:11:31;19.75
91694;2022-01-25;4:21:50;19.75
91695;2022-01-25;4:32:09;19.75
91696;2022-01-25;4:42:28;19.75
91697;2022-01-25;4:52:47;19.69
91698;2022-01-25;5:03:06;19.81
91699;2022-01-25;5:13:25;19.69
91700;2022-01-25;5:23:45;19.75
91701;2022-01-25;5:34:04;19.75
91702;2022-01-25;5:44:23;19.75
91703;2022-01-25;5:54:42;19.75
91704;2022-01-25;6:05:01;19.75
91705;2022-01-25;6:15:20;19.69
91706;2022-01-25;6:25:39;19.69
91707;2022-01-25;6:35:59;19.75
91708;2022-01-25;6:46:18;19.69
91709;2022-01-25;6:56:37;19.62
91710;2022-01-25;7:06:56;19.56
91711;2022-01-25;7:17:15;19.56
91712;2022-01-25;7:27:34;19.69
91713;2022-01-25;7:37:53;19.69
91714;2022-01-25;7:48:12;19.69
91715;2022-01-25;7:58:31;19.69
91716;2022-01-25;8:08:50;19.62
91717;2022-01-25;8:19:09;19.5
91718;2022-01-25;8:29:28;19.44
91719;2022-01-25;8:39:47;19.44
91720;2022-01-25;8:50:06;19.44
91721;2022-01-25;9:00:25;19.44
91722;2022-01-25;9:10:44;19.44
91723;2022-01-25;9:21:04;19.5
91724;2022-01-25;9:31:23;19.5
91725;2022-01-25;9:41:42;19.56
91726;2022-01-25;9:52:01;19.62
91727;2022-01-25;10:02:20;19.69
91728;2022-01-25;10:12:39;19.75
91729;2022-01-25;10:22:58;19.75
91730;2022-01-25;10:33:17;19.69
91731;2022-01-25;10:43:36;19.69
91732;2022-01-25;10:53:55;19.75
91733;2022-01-25;11:04:14;19.75
91734;2022-01-25;11:14:33;19.75
91735;2022-01-25;11:24:52;19.81
91736;2022-01-25;11:35:11;19.75
91737;2022-01-25;11:45:31;19.62
